237.65,1097500,1058.4,0.00094483,93104,94141,443.32,914.32,1868.8,796.45,-7.34E-08,0.0001422,0.14084,0.012217,28.403,0.035208,359360,398000,1721.9,748.46,1128.4,220.86,0.000020923,0.000012361,0.013427
238.15,1116200,1056.5,0.00094648,94022,95079,447.19,914.12,1871.7,793.23,-7.01E-08,0.00014133,0.14027,0.012115,28.883,0.034622,359480,398120,1719.7,750.13,1133.1,220.82,0.000020807,0.000012395,0.013483
238.65,1135200,1054.7,0.00094814,94942,96018,451.05,913.93,1874.7,790.01,-6.67E-08,0.00014047,0.1397,0.012012,29.37,0.034049,359590,398240,1717.4,751.81,1137.9,220.77,0.000020692,0.000012429,0.013538
239.15,1154500,1052.8,0.00094981,95862,96958,454.91,913.75,1877.7,786.79,-6.33E-08,0.00013961,0.13913,0.01191,29.863,0.033486,359700,398360,1715.2,753.49,1142.7,220.72,0.000020578,0.000012463,0.013595
239.65,1174000,1051,0.0009515,96783,97900,458.77,913.56,1880.8,783.57,-5.99E-08,0.00013876,0.13856,0.011809,30.363,0.032935,359810,398470,1713,755.18,1147.6,220.67,0.000020465,0.000012497,0.013651
240.15,1193700,1049.1,0.00095319,97706,98844,462.62,913.38,1883.9,780.34,-5.64E-08,0.00013791,0.13799,0.011707,30.87,0.032394,359920,398590,1710.8,756.86,1152.5,220.62,0.000020353,0.000012532,0.013708
240.65,1213700,1047.2,0.0009549,98629,99788,466.48,913.21,1887.1,777.12,-5.29E-08,0.00013707,0.13742,0.011605,31.383,0.031864,360020,398700,1708.6,758.55,1157.5,220.57,0.000020243,0.000012567,0.013765
241.15,1233900,1045.3,0.00095662,99554,100730,470.32,913.04,1890.3,773.89,-4.93E-08,0.00013624,0.13685,0.011504,31.904,0.031344,360130,398800,1706.3,760.24,1162.5,220.51,0.000020133,0.000012601,0.013823
241.65,1254400,1043.5,0.00095835,100480,101680,474.17,912.87,1893.6,770.66,-4.57E-08,0.00013541,0.13628,0.011403,32.431,0.030834,360230,398910,1704.1,761.94,1167.7,220.45,0.000020025,0.000012636,0.013881
242.15,1275100,1041.6,0.0009601,101410,102630,478.01,912.7,1896.9,767.43,-4.20E-08,0.00013459,0.13571,0.011302,32.966,0.030334,360330,399010,1701.9,763.63,1172.8,220.39,0.000019917,0.000012671,0.01394
242.65,1296000,1039.7,0.00096186,102340,103580,481.85,912.54,1900.2,764.19,-3.83E-08,0.00013377,0.13514,0.011201,33.508,0.029844,360430,399110,1699.7,765.33,1178,220.32,0.000019811,0.000012707,0.013999
243.15,1317200,1037.7,0.00096362,103270,104540,485.69,912.38,1903.6,760.95,-3.45E-08,0.00013296,0.13457,0.0111,34.057,0.029362,360520,399200,1697.6,767.03,1183.3,220.25,0.000019706,0.000012742,0.014059
